USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root     13977  0.0  0.0   3772  1628 ?        S    17:36   0:00 sudo -u cluster mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127404_InformePlanificacionLab2ComputacionParalela.pdf
cluster  13978  0.0  0.0   3784  2124 ?        S    17:36   0:00 mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127404_InformePlanificacionLab2ComputacionParalela.pdf
cluster  13980  0.0  0.2 103772 17524 ?        S    17:36   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127404_InformePlanificacionLab2ComputacionParalela.pdf
cluster  13981  5.6  0.1  99340 14424 ?        R    17:36   3:33 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127404_InformePlanificacionLab2ComputacionParalela.pdf
cluster  13982  5.6  0.1  99340 14428 ?        R    17:36   3:32 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127404_InformePlanificacionLab2ComputacionParalela.pdf
cluster  13983  5.5  0.1  99340 14428 ?        R    17:36   3:27 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127404_InformePlanificacionLab2ComputacionParalela.pdf
www-data 14126  0.0  0.0   2236   544 ?        S    17:37   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127439_InformePlanificacionLab2ComputacionParalela.pdf
root     14127  0.0  0.0   3772  1628 ?        S    17:37   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127439_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14128  0.0  0.0   3784  2116 ?        S    17:37   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127439_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14129  0.0  0.2 103768 17536 ?        S    17:37   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127439_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14130  5.5  0.1  99340 14428 ?        R    17:37   3:26 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127439_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14131  5.6  0.1  99336 14420 ?        R    17:37   3:29 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127439_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14132  5.7  0.1  99332 14416 ?        R    17:37   3:35 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127439_InformePlanificacionLab2ComputacionParalela.pdf
www-data 14133  0.0  0.0  34764  6036 ?        S    17:37   0:00 /usr/sbin/apache2 -k start
www-data 14337  0.0  0.0   2236   544 ?        S    17:38   0:00 sh -c sudo -u cluster mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127521_InformePlanificacionLab2ComputacionParalela.pdf
root     14338  0.0  0.0   3772  1628 ?        S    17:38   0:00 sudo -u cluster mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127521_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14339  0.0  0.0   3784  2120 ?        S    17:38   0:00 mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127521_InformePlanificacionLab2ComputacionParalela.pdf
www-data 14340  0.0  0.0  34772  6220 ?        S    17:38   0:00 /usr/sbin/apache2 -k start
cluster  14344  0.0  0.2 103768 17524 ?        S    17:38   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127521_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14345  5.5  0.1  99344 14432 ?        R    17:38   3:21 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127521_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14346  5.7  0.1  99348 14428 ?        R    17:38   3:27 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127521_InformePlanificacionLab2ComputacionParalela.pdf
cluster  14347  5.5  0.1  99336 14424 ?        R    17:38   3:22 python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127521_InformePlanificacionLab2ComputacionParalela.pdf
www-data 14964  0.0  0.0  34772  6212 ?        S    17:43   0:00 /usr/sbin/apache2 -k start
www-data 15273  0.0  0.0  34632  5908 ?        S    17:45   0:00 /usr/sbin/apache2 -k start
www-data 15274  0.0  0.0  34632  5912 ?        S    17:45   0:00 /usr/sbin/apache2 -k start
www-data 15275  0.0  0.0  34508  6044 ?        S    17:45   0:00 /usr/sbin/apache2 -k start
root     15473  0.0  0.0  10064  3368 ?        Ss   17:46   0:00 sshd: cluster [priv]
cluster  15628  0.0  0.0  10064  1604 ?        S    17:46   0:00 sshd: cluster@pts/168
cluster  15629  0.0  0.0  12336  7392 pts/168  Ss+  17:46   0:00 -bash
www-data 16407  0.0  0.0   2236   548 ?        S    17:50   0:00 sh -c sudo -u cluster mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403128206_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root     16408  0.0  0.0   3772  1632 ?        S    17:50   0:00 sudo -u cluster mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403128206_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  16409  0.0  0.0   3784  2116 ?        S    17:50   0:00 mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403128206_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  16411  0.0  0.2 103772 17516 ?        S    17:50   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403128206_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  16412  5.6  0.1  99320 14400 ?        R    17:50   2:47 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403128206_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  16413  5.6  0.1  99328 14412 ?        R    17:50   2:47 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403128206_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  16414  5.4  0.1  99320 14408 ?        R    17:50   2:41 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403128206_InformePlanificacionLab2ComputacionParalela.pdf plan
root     25335  0.0  0.0      0     0 ?        S    18:02   0:00 [kworker/u16:2]
